transaction_id,account_id,customer_id,transaction_type,transaction_amount,transaction_channel,transaction_status,transaction_date
4118.0,187,427,,47846.89,ATM,Failed,2025-06-22 04:48:40
4119.0,670,511,,1124541.22,POS,Failed,2024-09-27 01:15:47
4120.0,489,255,Transfer,2630811.67,ATM,Failed,2025-05-05 01:49:49
4121.0,606,42,Transfer,889483.05,,Successful,2025-04-08 15:29:41
4122.0,432,469,,1556841.52,,Successful,2024-08-06 14:41:22
4123.0,336,525,Deposit,2369760.78,ATM,Failed,2025-11-05 16:06:31
4124.0,12,525,Deposit,739256.27,ATM,,2025-12-01 21:02:39
4125.0,36,523,Deposit,1576800.15,,Failed,2024-06-06 07:05:57
4126.0,634,51,,2096507.63,POS,Successful,2025-02-23 01:29:11
4127.0,37,154,,2902120.57,MOBILE BANKING,Successful,2026-04-21 18:37:32
4128.0,582,189,Withdrawal,3133473.26,ATM,Failed,2026-03-11 23:53:41
4129.0,450,527,Withdrawal,4667620.63,,Failed,2024-12-22 09:31:27
4130.0,305,139,,2712180.27,ATM,,2024-09-08 15:24:18
4131.0,342,143,Deposit,3784745.26,POS,,2025-07-22 04:56:27
4132.0,602,412,Transfer,3539450.91,POS,,2024-09-01 17:35:31
4133.0,729,552,,2076676.27,ATM,,2024-07-09 09:25:52
4134.0,131,262,Transfer,3497953.37,ATM,Failed,2026-05-01 12:08:04
4135.0,207,530,Transfer,290684.43,ATM,Successful,2025-08-05 14:14:17
4136.0,463,486,Deposit,980393.86,ATM,Successful,2026-05-01 22:05:46
4137.0,387,133,,2546957.67,ATM,,2026-02-20 13:38:00
4138.0,663,487,Deposit,980345.63,ATM,,2025-09-07 23:49:55
4139.0,317,78,Transfer,4627211.15,,,2024-07-15 14:45:39
4140.0,279,554,Deposit,3027488.34,ATM,,2025-10-21 05:59:57
4141.0,393,453,Deposit,4297946.03,,Successful,2024-08-30 07:44:14
4142.0,484,124,Transfer,4135064.44,MOBILE BANKING,Failed,2024-08-22 17:41:11
4143.0,384,459,Withdrawal,1874407.6,ATM,Successful,2025-08-19 06:40:07
4144.0,187,393,Deposit,2238662.97,MOBILE BANKING,Successful,2024-10-16 10:10:44
4145.0,789,393,,4837953.06,POS,Failed,2025-06-15 00:36:20
4146.0,79,320,Deposit,4515896.1,POS,,2025-07-15 17:42:55
4147.0,38,78,Withdrawal,1785383.19,MOBILE BANKING,Successful,2026-01-01 02:15:41
4148.0,534,415,,3338867.36,MOBILE BANKING,Failed,2024-12-17 12:52:29
4149.0,223,180,Deposit,4999353.29,MOBILE BANKING,Successful,2024-12-01 17:29:44
4150.0,683,451,Deposit,4962590.47,MOBILE BANKING,Failed,2025-01-11 02:53:25
4151.0,25,289,Transfer,2747148.5,ATM,Failed,2025-09-06 21:51:25
4152.0,750,524,Withdrawal,1858059.87,POS,Failed,2025-05-14 23:17:08
4153.0,670,406,Withdrawal,3355959.26,ATM,Successful,2025-08-24 05:30:24
4154.0,299,449,Transfer,283354.26,ATM,Failed,2025-09-07 22:27:54
4155.0,232,570,,1438725.87,POS,Successful,2024-12-28 20:29:20
4156.0,412,212,Transfer,2531116.19,,,2025-08-23 16:18:47
4157.0,45,64,Withdrawal,3847418.97,MOBILE BANKING,Successful,2025-06-04 03:07:22
4158.0,468,583,Transfer,1476267.13,ATM,Failed,2025-03-10 16:49:04
4159.0,127,111,Deposit,4791788.82,,Successful,2025-06-25 23:14:07
4160.0,334,179,Transfer,2223880.32,POS,Failed,2025-01-27 00:18:57
4161.0,90,565,Withdrawal,3720449.21,MOBILE BANKING,Failed,2026-03-24 01:15:45
4162.0,549,530,Transfer,6378.66,,Successful,2024-09-05 18:20:54
4163.0,234,26,Transfer,842388.21,ATM,Failed,2025-11-29 16:47:41
4164.0,35,102,Transfer,4336964.1,,Failed,2025-07-19 20:34:29
4165.0,106,37,Transfer,949162.64,MOBILE BANKING,,2024-08-25 02:59:06
4166.0,763,210,Transfer,879109.44,,Failed,2024-12-11 00:37:14
4167.0,429,377,,986137.74,ATM,Failed,2025-09-03 18:23:46
4168.0,490,232,Deposit,4150286.17,ATM,Successful,2025-05-07 00:56:41
4169.0,45,59,Withdrawal,1526025.17,POS,,2024-06-19 09:08:26
4170.0,326,204,,317623.2,ATM,Successful,2026-02-18 12:51:53
4171.0,256,543,Deposit,1394937.41,ATM,Successful,2025-08-03 17:29:51
4172.0,795,503,Withdrawal,3320843.71,,,2025-05-18 11:40:48
4173.0,12,595,Deposit,3034441.06,ATM,Failed,2025-06-25 06:50:30
4174.0,721,157,Deposit,4252368.94,,Successful,2025-09-19 21:25:42
4175.0,434,87,Transfer,4672903.31,POS,,2024-07-10 01:57:30
4176.0,708,232,Deposit,416262.61,,Failed,2024-05-24 11:43:27
4177.0,37,314,,3047255.92,ATM,Successful,2026-01-08 22:52:55
4178.0,728,582,,1232735.66,MOBILE BANKING,,2026-01-08 16:34:12
4179.0,243,384,,4807753.38,,Successful,2024-08-17 04:36:03
4180.0,37,574,Withdrawal,4354322.8,ATM,Successful,2025-08-16 06:54:27
4181.0,794,7,Deposit,1114054.19,MOBILE BANKING,Successful,2025-06-11 17:42:52
4182.0,331,439,,3395545.34,POS,Successful,2025-12-15 05:06:44
4183.0,724,209,Deposit,4536513.97,POS,Successful,2025-10-07 14:59:17
4184.0,60,496,Transfer,3260094.88,,Successful,2026-01-22 02:37:16
4185.0,560,370,Withdrawal,3116722.79,MOBILE BANKING,Successful,2025-01-29 07:38:58
4186.0,164,383,Deposit,3755874.76,MOBILE BANKING,,2025-11-07 13:44:08
4187.0,282,381,Transfer,1384117.41,POS,Successful,2025-01-07 05:20:59
4188.0,204,16,Deposit,1481258.69,ATM,Successful,2025-05-25 17:31:59
4189.0,317,536,Deposit,4567761.38,ATM,Successful,2024-06-27 02:23:04
4190.0,100,575,Deposit,4216820.78,ATM,Successful,2024-07-03 00:48:07
4191.0,294,592,Withdrawal,207867.77,ATM,Failed,2024-07-26 08:25:48
4192.0,675,193,Deposit,3533621.56,ATM,Successful,2025-12-29 16:16:46
4193.0,300,538,Deposit,3817424.16,MOBILE BANKING,Successful,2024-09-29 15:15:44
4194.0,401,25,Deposit,4675333.98,ATM,Failed,2024-08-09 23:32:53
4195.0,496,117,Deposit,1471261.96,ATM,,2025-05-19 23:06:26
4196.0,773,572,Transfer,4676009.66,POS,,2024-06-14 01:19:16
4197.0,751,88,Deposit,589447.65,POS,Successful,2025-08-13 19:01:09
4198.0,517,549,Deposit,4238342.92,ATM,Successful,2024-05-18 00:38:05
4199.0,95,173,Deposit,665600.59,POS,Failed,2025-07-23 01:12:06
4200.0,523,393,Deposit,3289511.54,MOBILE BANKING,Failed,2025-01-19 12:48:27
4201.0,680,285,Deposit,1824999.75,MOBILE BANKING,Failed,2025-04-26 02:06:34
4202.0,513,317,Transfer,2003503.24,POS,,2024-07-08 10:41:31
4203.0,476,146,,4762331.4,MOBILE BANKING,Successful,2024-07-05 11:29:05
4204.0,219,36,Deposit,2710405.22,,,2025-04-14 08:05:16
4205.0,293,587,Deposit,3278677.6,POS,Successful,2024-11-08 17:23:58
4206.0,598,478,,3787166.81,MOBILE BANKING,Successful,2025-02-17 05:53:25
4207.0,597,255,Transfer,2826873.48,ATM,Successful,2025-07-12 07:27:20
4208.0,617,453,Deposit,2365322.25,,,2025-10-28 12:12:01
4209.0,732,56,Withdrawal,4893635.15,ATM,,2026-02-02 05:12:32
4210.0,214,475,Transfer,4321381.93,,,2024-09-26 06:28:51
4211.0,382,495,,1714445.8,ATM,Successful,2025-01-16 11:32:29
4212.0,523,99,,63890.17,ATM,,2025-05-06 19:40:44
4213.0,419,96,Transfer,2540306.86,MOBILE BANKING,Failed,2024-08-24 06:37:31
4214.0,615,350,Withdrawal,859232.39,ATM,,2025-01-17 22:18:04
4215.0,548,30,Deposit,2949914.74,,Successful,2026-02-07 13:16:32
4216.0,700,178,Withdrawal,937195.62,MOBILE BANKING,,2025-12-18 09:56:25
4217.0,24,320,,233836.7,,Successful,2024-11-24 12:16:51
4218.0,260,552,Withdrawal,1474316.51,POS,Failed,2024-11-28 20:51:29
4219.0,590,386,Deposit,2930798.16,ATM,,2024-07-10 19:46:40
4220.0,449,308,Transfer,865596.08,MOBILE BANKING,,2025-06-22 13:03:47
4221.0,234,347,Withdrawal,1396494.1,,Failed,2025-11-30 03:23:17
4222.0,588,486,Deposit,283856.45,MOBILE BANKING,Successful,2025-01-15 00:39:33
4223.0,564,358,Withdrawal,2156422.66,POS,Successful,2025-11-07 14:22:04
4224.0,601,542,Withdrawal,4978998.07,ATM,Successful,2026-02-06 07:38:36
4225.0,516,288,Withdrawal,3647328.84,ATM,,2024-10-06 20:56:59
4226.0,584,156,Transfer,1353093.66,ATM,Successful,2025-05-30 03:45:54
4227.0,147,216,Deposit,4884356.81,ATM,Successful,2025-09-26 07:56:07
4228.0,203,454,Deposit,4468640.6,ATM,Successful,2025-09-18 07:54:39
4229.0,587,430,Deposit,2164046.16,ATM,Successful,2025-07-31 00:56:49
4230.0,376,325,,746009.54,POS,,2024-06-15 09:36:50
4231.0,235,341,Withdrawal,3902615.16,ATM,Successful,2025-04-04 23:30:05
4232.0,255,265,,2886503.26,ATM,Failed,2025-07-07 02:37:37
4233.0,96,215,Deposit,2473980.9,POS,Successful,2024-09-01 13:14:17
4234.0,167,202,,3442475.42,ATM,,2025-01-17 14:53:43
4235.0,792,461,Transfer,2662038.9,POS,Failed,2026-04-11 08:05:46
4236.0,752,285,Deposit,1129106.8,MOBILE BANKING,Successful,2025-10-13 07:46:48
4237.0,331,227,Transfer,443895.77,MOBILE BANKING,Successful,2025-11-16 18:28:21
4238.0,310,539,Deposit,4648374.19,ATM,Failed,2026-03-14 11:45:05
4239.0,152,163,Withdrawal,4735105.03,ATM,Successful,2025-03-24 23:35:35
4240.0,38,191,,1895206.15,POS,,2026-04-13 02:15:00
4241.0,492,492,Deposit,759315.28,POS,Failed,2025-11-02 15:15:29
4242.0,29,493,Transfer,3569071.34,POS,Successful,2025-04-10 05:31:04
4243.0,591,416,Withdrawal,527815.66,ATM,,2024-06-29 04:02:10
4244.0,13,598,Deposit,2537273.83,,,2025-04-05 16:31:06
4245.0,80,274,Deposit,4826305.54,ATM,,2026-04-02 07:17:49
4246.0,473,144,,850013.91,,Successful,2026-02-24 14:33:20
4247.0,672,389,Deposit,119686.63,ATM,Successful,2026-03-20 04:34:15
4248.0,739,73,Deposit,3298324.02,ATM,Successful,2026-04-30 01:12:44
4249.0,796,217,Deposit,2518637.21,ATM,Successful,2025-11-21 06:07:25
4250.0,742,482,Transfer,3483822.67,MOBILE BANKING,Failed,2025-11-03 16:35:38
4251.0,622,32,,352098.02,ATM,,2025-09-01 03:42:36
4252.0,77,316,Transfer,2518720.62,MOBILE BANKING,Successful,2025-11-04 01:05:38
4253.0,441,519,Transfer,1341985.54,POS,Failed,2026-03-30 21:42:58
4254.0,451,60,Withdrawal,2909646.0,ATM,,2026-04-26 20:37:01
4255.0,22,346,,2874987.4,ATM,,2024-12-19 11:48:36
4256.0,526,510,Deposit,1217893.54,,,2025-02-28 04:36:05
4257.0,540,326,,881246.9,ATM,Successful,2026-04-05 11:17:41
4258.0,229,320,,4776155.72,ATM,Failed,2024-05-25 23:09:17
4259.0,391,35,,2858406.09,ATM,Successful,2025-07-20 13:51:04
4260.0,224,161,Withdrawal,796932.74,MOBILE BANKING,Successful,2024-08-01 12:14:37
4261.0,351,90,Transfer,4123902.57,,,2024-10-16 17:24:12
4262.0,529,255,Deposit,3111346.86,ATM,Successful,2025-07-22 20:28:57
4263.0,723,51,Deposit,3039338.99,ATM,,2024-12-27 13:27:14
4264.0,118,72,Transfer,194711.54,,Successful,2024-10-26 02:30:16
4265.0,759,156,Transfer,2616892.4,ATM,Successful,2025-12-27 00:10:41
4266.0,115,125,Deposit,1034314.13,POS,,2025-10-14 18:14:36
4267.0,416,255,Deposit,3832426.91,MOBILE BANKING,Successful,2026-05-02 23:36:11
4268.0,542,479,Withdrawal,244106.34,,Successful,2024-07-15 01:49:43
4269.0,245,598,Transfer,2963978.38,,Successful,2026-04-27 18:35:08
4270.0,439,165,Withdrawal,3323177.29,MOBILE BANKING,Failed,2024-11-17 07:40:08
4271.0,76,448,Withdrawal,3212418.17,MOBILE BANKING,,2024-05-18 08:33:04
4272.0,725,216,Transfer,1253577.89,ATM,,2025-01-23 06:37:52
4273.0,331,93,Transfer,4235173.99,,Successful,2026-04-04 23:04:48
4274.0,161,190,,2612857.18,ATM,Failed,2024-08-28 17:47:11
4275.0,25,252,Deposit,2651288.17,ATM,,2024-06-29 21:44:23
4276.0,578,156,Deposit,983735.85,MOBILE BANKING,,2026-01-26 00:18:56
4277.0,679,33,Deposit,3932024.97,MOBILE BANKING,,2025-02-24 18:58:28
4278.0,175,272,Deposit,960590.46,POS,Successful,2026-05-09 08:29:28
4279.0,750,296,Withdrawal,1367137.54,ATM,Successful,2026-01-07 04:21:51
4280.0,229,145,,2665124.81,ATM,Successful,2026-01-16 10:12:12
4281.0,303,527,,603529.09,POS,Successful,2024-07-25 10:54:42
4282.0,539,163,Deposit,1162629.91,POS,Successful,2024-08-27 12:14:42
4283.0,38,90,Withdrawal,2839688.09,,Successful,2026-04-22 17:38:06
4284.0,157,500,Deposit,883796.82,ATM,Successful,2026-01-23 23:42:10
4285.0,73,109,Deposit,3587418.12,ATM,Failed,2026-03-16 11:09:34
4286.0,116,129,Deposit,414612.08,POS,Successful,2025-11-29 14:11:02
4287.0,284,550,Deposit,4296795.76,ATM,Failed,2024-12-19 15:03:15
4288.0,204,585,Transfer,705478.41,ATM,Successful,2025-12-23 23:17:04
4289.0,241,510,Deposit,1792259.0,ATM,Successful,2025-10-27 07:07:44
4290.0,37,503,Transfer,2188958.42,ATM,Successful,2025-08-05 01:42:53
4291.0,659,266,Deposit,4400442.06,ATM,Successful,2024-10-05 22:40:16
4292.0,149,448,Deposit,4780476.27,,,2024-09-13 08:59:09
4293.0,269,2,Deposit,825067.81,MOBILE BANKING,Successful,2025-06-05 20:12:39
4294.0,574,498,Deposit,2634741.81,ATM,Successful,2025-03-21 13:47:54
4295.0,483,6,Withdrawal,3536589.68,ATM,Failed,2026-01-03 14:40:41
4296.0,794,509,,2365286.13,ATM,,2025-12-09 15:57:12
4297.0,433,216,Withdrawal,2595891.4,ATM,,2025-03-02 09:37:40
4298.0,650,261,Deposit,1843836.03,ATM,Successful,2025-11-23 02:55:36
4299.0,640,74,Deposit,3892830.62,MOBILE BANKING,Successful,2025-04-05 18:23:53
4300.0,439,526,Transfer,4338231.97,,Successful,2024-06-28 21:43:19
4301.0,763,600,Deposit,2114366.02,MOBILE BANKING,Successful,2024-08-13 12:24:58
4302.0,657,500,Withdrawal,2170561.47,MOBILE BANKING,,2025-01-10 04:22:17
4303.0,478,8,Transfer,1550723.73,MOBILE BANKING,Successful,2025-10-20 06:35:02
4304.0,397,294,Transfer,2525142.05,,Successful,2026-01-28 21:55:05
4305.0,490,28,Deposit,3083232.77,,,2024-07-26 00:00:47
4306.0,569,321,,4346986.52,ATM,Failed,2024-06-06 12:28:58
4307.0,312,197,,73836.49,,,2024-08-23 03:47:50
4308.0,7,99,,4099853.53,MOBILE BANKING,Successful,2026-04-26 16:47:13
4309.0,692,208,Deposit,1596056.13,POS,Successful,2024-08-16 02:00:51
4310.0,213,466,Withdrawal,4267040.45,ATM,Successful,2026-03-21 11:07:20
4311.0,213,129,Withdrawal,3320739.79,ATM,Failed,2026-01-12 13:14:58
4312.0,584,226,,1988372.35,ATM,Successful,2025-01-24 21:47:47
,232,437,Deposit,4629141.76,MOBILE BANKING,Successful,2024-06-11 04:14:45
4314.0,420,253,Withdrawal,4571904.02,,,2024-12-08 08:15:58
4315.0,578,406,Withdrawal,1851218.31,MOBILE BANKING,,2025-12-22 16:30:42
4316.0,231,163,,1443203.34,POS,Successful,2024-07-16 08:42:03
4317.0,264,330,Withdrawal,1550756.72,POS,,2024-08-02 21:37:08
4318.0,284,135,,4867781.65,ATM,Successful,2025-12-02 04:59:27
4319.0,339,546,Deposit,1057075.89,,,2025-10-30 07:22:35
4320.0,793,318,,4699593.45,ATM,,2024-09-23 15:20:10
4321.0,730,234,Deposit,493457.33,,Failed,2025-07-15 10:37:04
4322.0,571,353,,226719.6,,Successful,2024-05-17 22:56:28
4323.0,610,164,Transfer,4213400.61,ATM,Successful,2025-06-24 01:12:07
4324.0,584,12,Withdrawal,1540267.99,MOBILE BANKING,,2026-01-06 12:43:24
4325.0,522,577,Deposit,4166296.87,ATM,Successful,2025-10-11 07:20:48
4326.0,388,521,Deposit,2382637.98,MOBILE BANKING,Successful,2025-09-08 22:15:38
4327.0,772,25,,4750868.87,ATM,Failed,2024-09-04 15:09:06
4328.0,252,473,Deposit,1122198.18,ATM,Failed,2025-07-31 18:11:30
4329.0,492,251,,2289263.0,MOBILE BANKING,Failed,2025-11-16 15:24:36
4330.0,208,111,Deposit,3175954.23,ATM,Failed,2024-11-22 03:18:12
4331.0,645,280,,1890483.3,ATM,,2026-01-03 08:16:40
4332.0,470,319,,3396495.57,POS,Failed,2024-09-18 11:09:23
4333.0,612,518,Deposit,2003139.83,ATM,Failed,2025-03-17 07:20:31
4334.0,211,437,Transfer,2599340.21,,,2025-11-17 09:49:26
4335.0,775,110,Deposit,1809860.0,POS,Successful,2024-10-29 00:46:12
4336.0,683,232,,3202525.86,,Successful,2025-02-28 19:39:29
4337.0,221,431,Transfer,2999870.1,,Successful,2025-12-15 14:52:32
4338.0,323,326,Transfer,943809.07,ATM,Failed,2025-10-19 23:12:56
4339.0,235,99,Deposit,4208560.41,ATM,Successful,2025-01-12 18:58:55
4340.0,31,446,Transfer,4918476.01,MOBILE BANKING,Successful,2024-07-25 08:15:52
4341.0,352,517,Deposit,433391.28,,Failed,2025-06-13 01:32:41
4342.0,200,22,Deposit,904870.09,ATM,Successful,2024-05-27 05:59:24
4343.0,351,555,,926406.52,,Successful,2024-07-16 08:07:53
4344.0,352,546,Deposit,2680599.3,ATM,Successful,2025-05-11 07:14:48
4345.0,646,563,Withdrawal,3553494.13,MOBILE BANKING,Successful,2024-08-05 15:24:42
4346.0,161,551,,1743764.75,,Successful,2025-12-31 22:47:56
4347.0,116,377,,4040430.07,POS,,2024-06-03 04:09:41
4348.0,476,413,Withdrawal,3733792.1,MOBILE BANKING,Failed,2025-12-16 22:52:40
4349.0,398,474,Transfer,3088494.93,ATM,,2025-03-23 16:25:45
4350.0,715,70,,2849443.2,MOBILE BANKING,Successful,2024-12-30 02:51:49
4351.0,52,300,,1515147.04,MOBILE BANKING,Failed,2025-01-24 03:04:40
4352.0,589,71,Transfer,668453.25,,Successful,2026-01-01 23:40:31
4353.0,581,441,Deposit,2881205.02,ATM,Failed,2024-10-14 15:51:46
4354.0,300,347,Deposit,3876122.37,ATM,Failed,2025-10-28 07:00:14
4355.0,60,98,Withdrawal,1279702.06,ATM,Failed,2025-05-17 14:35:49
4356.0,681,401,Withdrawal,4294098.8,ATM,Successful,2024-12-04 20:33:43
4357.0,96,515,Deposit,3715748.29,ATM,Failed,2026-03-01 04:10:38
4358.0,178,555,Withdrawal,4325430.92,,,2025-06-27 16:25:55
4359.0,342,587,Deposit,4466234.7,ATM,Failed,2025-08-15 10:25:30
4360.0,783,323,,788722.41,ATM,Successful,2024-05-20 16:25:29
4361.0,310,245,Deposit,2700170.67,MOBILE BANKING,Successful,2025-10-29 06:35:02
4362.0,435,524,Deposit,4072634.6,POS,Failed,2026-03-21 23:09:24
4363.0,662,34,Deposit,644309.42,POS,Successful,2025-03-23 10:52:41
4364.0,675,130,Transfer,4726792.33,,Failed,2025-07-10 08:11:45
4365.0,660,164,,3794544.4,ATM,Failed,2026-03-27 15:16:28
4366.0,74,386,Deposit,304144.69,ATM,,2025-04-05 05:39:59
4367.0,132,219,Deposit,2386.75,MOBILE BANKING,Successful,2026-04-16 01:37:43
4368.0,119,455,Deposit,4243283.66,ATM,Successful,2024-09-27 06:31:26
4369.0,291,143,Deposit,1394048.14,ATM,Successful,2025-02-25 03:26:06
4370.0,170,480,Transfer,1436673.59,POS,Successful,2024-08-17 01:47:20
4371.0,631,153,Withdrawal,4215552.83,ATM,Failed,2025-03-17 13:05:03
4372.0,772,371,,1054000.76,,Failed,2025-03-27 17:25:16
,263,170,Deposit,3274169.06,,Successful,2025-12-22 14:50:27
4374.0,112,277,,1467289.44,POS,Successful,2026-01-09 23:06:17
4375.0,284,125,Deposit,4009319.76,MOBILE BANKING,Successful,2024-07-17 20:49:24
4376.0,747,300,,4067711.78,ATM,,2026-05-10 12:13:22
4377.0,250,311,Deposit,315255.8,MOBILE BANKING,Successful,2025-08-25 01:18:05
4378.0,91,371,Transfer,3339452.26,ATM,Successful,2024-12-15 22:50:02
4379.0,430,483,Deposit,4657619.44,,,2024-07-29 21:40:03
4380.0,246,189,Transfer,1814506.33,MOBILE BANKING,Failed,2025-08-04 11:57:07
4381.0,508,549,Deposit,2883781.93,ATM,,2025-10-18 10:13:03
4382.0,341,273,Withdrawal,2027732.81,POS,Failed,2025-01-09 12:24:13
4383.0,463,310,Deposit,2976824.52,ATM,,2025-01-25 12:55:29
4384.0,352,384,Transfer,4461103.64,MOBILE BANKING,Successful,2024-05-26 19:58:41
4385.0,398,394,Withdrawal,2021393.61,,Successful,2025-12-04 18:03:10
4386.0,237,57,Transfer,4475962.68,ATM,Successful,2026-01-22 15:46:28
4387.0,268,431,,241219.04,ATM,Successful,2025-07-06 20:46:22
4388.0,103,84,Deposit,4094562.32,,,2024-07-19 02:32:00
4389.0,338,343,Deposit,3647449.24,MOBILE BANKING,Successful,2025-01-29 11:09:58
4390.0,680,27,Deposit,4642940.59,ATM,Successful,2026-03-23 12:18:36
4391.0,267,93,Deposit,2475071.1,,Failed,2026-03-08 19:41:30
4392.0,215,255,Deposit,1183498.06,ATM,,2025-07-01 13:19:27
4393.0,329,106,Transfer,4287287.83,MOBILE BANKING,Successful,2024-11-01 16:04:22
4394.0,219,589,Withdrawal,2230852.13,MOBILE BANKING,Successful,2025-11-27 18:50:30
4395.0,674,130,Deposit,3807845.13,,Successful,2025-04-07 00:06:14
4396.0,499,311,Withdrawal,93190.51,POS,Successful,2024-11-18 08:01:10
4397.0,671,231,Transfer,1219441.34,,Successful,2024-12-08 10:34:10
4398.0,534,428,Deposit,3271596.44,ATM,,2025-04-02 05:50:37
4399.0,331,400,Deposit,3454551.27,ATM,Successful,2025-05-06 03:18:07
4400.0,232,322,Deposit,881234.24,ATM,,2024-07-02 01:21:35
4401.0,306,30,Withdrawal,268027.4,ATM,Failed,2025-06-09 03:08:32
4402.0,245,162,,957510.72,ATM,Successful,2025-02-15 09:40:42
4403.0,467,428,,3692190.0,ATM,Successful,2024-09-03 01:36:38
4404.0,515,451,,3325140.72,POS,,2024-06-29 13:14:54
4405.0,236,483,Deposit,4134700.74,POS,Successful,2024-07-02 00:25:13
4406.0,241,291,Transfer,4238438.39,ATM,Successful,2025-09-08 12:12:03
4407.0,150,260,Withdrawal,3358115.02,ATM,Successful,2025-04-07 09:40:09
4408.0,755,586,Transfer,1495537.05,ATM,Successful,2025-05-16 06:53:07
4409.0,479,168,Deposit,294206.25,,Successful,2025-04-03 20:22:20
4410.0,262,86,Withdrawal,1755282.15,MOBILE BANKING,,2024-08-23 19:36:37
4411.0,266,534,,1280428.86,ATM,Successful,2025-12-11 16:55:11
4412.0,572,88,Withdrawal,768564.34,ATM,Successful,2025-03-13 00:53:09
4413.0,460,576,Transfer,861787.57,,,2024-09-04 02:36:26
4414.0,523,496,Deposit,4240368.09,POS,Failed,2026-03-14 05:17:58
4415.0,128,305,Transfer,1642032.92,ATM,Successful,2026-02-09 21:28:34
4416.0,484,343,Deposit,885257.2,ATM,,2025-07-15 11:21:26
4417.0,776,560,Deposit,3961905.37,POS,Failed,2024-05-17 15:03:28
4418.0,95,593,,4435137.35,ATM,,2024-05-23 06:51:43
4419.0,602,224,Deposit,42715.39,,,2026-04-27 04:21:59
4420.0,10,281,Deposit,312169.47,ATM,,2026-04-05 21:27:21
4421.0,439,562,Transfer,4623599.47,MOBILE BANKING,Successful,2024-08-29 11:53:12
4422.0,255,197,Transfer,3424594.92,ATM,Successful,2024-06-17 06:15:12
4423.0,328,480,Withdrawal,2380003.18,MOBILE BANKING,Failed,2024-12-04 04:11:15
4424.0,395,36,Transfer,2685620.82,POS,Successful,2026-03-31 00:15:27
4425.0,439,587,Withdrawal,2392972.09,MOBILE BANKING,Successful,2024-12-21 21:26:24
4426.0,14,452,,1148049.69,ATM,Successful,2024-08-03 03:10:39
4427.0,539,186,Transfer,2092544.95,POS,,2025-05-14 16:32:48
4428.0,595,400,Transfer,4375384.05,ATM,Failed,2026-02-23 08:24:55
4429.0,36,315,,4822513.05,MOBILE BANKING,Successful,2025-07-19 20:53:27
4430.0,414,551,Transfer,2901036.59,,Successful,2026-01-16 20:57:08
4431.0,94,370,Deposit,430427.86,POS,Successful,2024-07-01 00:35:02
4432.0,371,243,Deposit,4723560.58,MOBILE BANKING,Successful,2025-10-02 20:07:21
4433.0,481,341,Withdrawal,1966196.69,MOBILE BANKING,Successful,2025-08-22 04:21:01
4434.0,392,496,Transfer,4887407.8,,Failed,2025-03-16 17:15:00
4435.0,389,258,Deposit,770329.19,ATM,,2026-02-18 21:46:00
4436.0,151,561,,4215264.75,MOBILE BANKING,,2024-12-07 09:58:02
4437.0,679,480,Withdrawal,4801986.96,POS,Successful,2026-03-28 14:21:26
4438.0,291,148,,4310965.72,ATM,Failed,2024-07-17 08:03:36
4439.0,106,338,Deposit,4322670.2,,Failed,2024-09-03 21:46:48
4440.0,797,127,,3624598.96,ATM,,2025-10-19 13:35:14
4441.0,317,272,Withdrawal,3895965.51,,,2026-03-14 19:58:03
4442.0,419,423,Transfer,884558.42,ATM,,2025-05-01 18:22:20
4443.0,124,533,Deposit,4551268.0,ATM,Failed,2025-04-06 22:00:51
4444.0,501,515,Transfer,4826321.14,ATM,Successful,2026-01-03 20:31:11
